Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Vaupes,Colombia,2020-03-12T17:00:00,0,0,0,,
Vichada,Colombia,2020-03-12T17:00:00,0,0,0,,
Alajuela,Costa Rica,,,,,,
Cartago,Costa Rica,,,,,,
Guanacaste,Costa Rica,,,,,,
Heredia,Costa Rica,,,,,,
Limon,Costa Rica,,,,,,
Puntarenas,Costa Rica,,,,,,
San Jose,Costa Rica,,,,,,
Azua,Dominican Republic,,,,,,
Baoruco,Dominican Republic,,,,,,
Barahona,Dominican Republic,,,,,,
Dajabon,Dominican Republic,,,,,,
Distrito Nacional,Dominican Republic,,,,,,
Duarte,Dominican Republic,,,,,,
El Seibo,Dominican Republic,,,,,,
Elias Pina,Dominican Republic,,,,,,
Espaillat,Dominican Republic,,,,,,
Hato Mayor,Dominican Republic,,,,,,
Hermanas Mirabal,Dominican Republic,,,,,,
Independencia,Dominican Republic,,,,,,
La Altagracia,Dominican Republic,,,,,,
La Romana,Dominican Republic,,,,,,
La Vega,Dominican Republic,,,,,,
Maria Trinidad Sanchez,Dominican Republic,,,,,,
Monsenor Nouel,Dominican Republic,,,,,,
Monte Cristi,Dominican Republic,,,,,,
Monte Plata,Dominican Republic,,,,,,
Pedernales,Dominican Republic,,,,,,
Peravia,Dominican Republic,,,,,,
Puerto Plata,Dominican Republic,,,,,,
Samana,Dominican Republic,,,,,,
San Cristobal,Dominican Republic,,,,,,
San Jose de Ocoa,Dominican Republic,,,,,,
San Juan,Dominican Republic,,,,,,
San Pedro de Macoris,Dominican Republic,,,,,,
Sanchez Ramirez,Dominican Republic,,,,,,
Santiago,Dominican Republic,,,,,,
Santiago Rodriguez,Dominican Republic,,,,,,
Santo Domingo,Dominican Republic,,,,,,
Valverde,Dominican Republic,,,,,,
Azuay,Ecuador,,,,,,
Bolivar,Ecuador,,,,,,
Canar,Ecuador,,,,,,
Carchi,Ecuador,,,,,,
Chimborazo,Ecuador,,,,,,
Cotopaxi,Ecuador,,,,,,
El Oro,Ecuador,,,,,,
Esmeraldas,Ecuador,,,,,,
Galapagos,Ecuador,,,,,,
Guayas,Ecuador,,,,,,
Imbabura,Ecuador,,,,,,
Loja,Ecuador,,,,,,
Los Rios,Ecuador,,,,,,
Manabi,Ecuador,,,,,,
Morona Santiago,Ecuador,,,,,,
Napo,Ecuador,,,,,,
Orellana,Ecuador,,,,,,
Pastaza,Ecuador,,,,,,
Pichincha,Ecuador,,,,,,
Santa Elena,Ecuador,,,,,,
Santo Domingo de los Tsachilas,Ecuador,,,,,,
Sucumbios,Ecuador,,,,,,
Tungurahua,Ecuador,,,,,,
Zamora-Chinchipe,Ecuador,,,,,,
Ahuachapan,El Salvador,,0,0,0,,
Cabanas,El Salvador,,0,0,0,,
Chalatenango,El Salvador,,0,0,0,,
Cuscatlan,El Salvador,,0,0,0,,
La Libertad,El Salvador,,0,0,0,,
La Paz,El Salvador,,0,0,0,,
La Unión,El Salvador,,0,0,0,,
Morazan,El Salvador,,0,0,0,,
San Miguel,El Salvador,,0,0,0,,
San Vicente,El Salvador,,0,0,0,,
Santa Ana,El Salvador,,0,0,0,,
Sonsonate,El Salvador,,0,0,0,,
Usulutan,El Salvador,,0,0,0,,
Atlantida,Honduras,,,,,,
Choluteca,Honduras,,,,,,
Colon,Honduras,,,,,,
Comayagua,Honduras,,,,,,
Copan,Honduras,,,,,,
Cortes,Honduras,,,,,,
El Paraiso,Honduras,,,,,,
Francisco Morazan,Honduras,,,,,,
Gracias a Dios,Honduras,,,,,,
Intibuca,Honduras,,,,,,
Islas de la Bahia,Honduras,,,,,,
La Paz,Honduras,,,,,,
Lempira,Honduras,,,,,,
Ocotepeque,Honduras,,,,,,
Olancho,Honduras,,,,,,
Santa Barbara,Honduras,,,,,,
Valle,Honduras,,,,,,
Yoro,Honduras,,,,,,
Aguascalientes,Mexico,,,,,,
Baja California,Mexico,,,,,,
Baja California Sur,Mexico,,,,,,
Campeche,Mexico,,,,,,
Chiapas,Mexico,,,,,,
Chihuahua,Mexico,,,,,,
Coahuila,Mexico,,,,,,
Colima,Mexico,,,,,,
Ciudad de Mexico,Mexico,,,,,,
Durango,Mexico,,,,,,
Guanajuato,Mexico,,,,,,
Guerrero,Mexico,,,,,,
Hidalgo,Mexico,,,,,,
Jalisco,Mexico,,,,,,
Mexico,Mexico,,,,,,
Michoacan,Mexico,,,,,,
Morelos,Mexico,,,,,,
Nayarit,Mexico,,,,,,
Nuevo Leon,Mexico,,,,,,
Oaxaca,Mexico,,,,,,
Puebla,Mexico,,,,,,
Queretaro,Mexico,,,,,,
Quintana Roo,Mexico,,,,,,
San Luis Potosi,Mexico,,,,,,
Sinaloa,Mexico,,,,,,
Sinaloa,Mexico,,,,,,
Sonora,Mexico,,,,,,
Tabasco,Mexico,,,,,,
Tamaulipas,Mexico,,,,,,
Tlaxcala,Mexico,,,,,,
Veracruz,Mexico,,,,,,
Yucatan,Mexico,,,,,,
Zacatecas,Mexico,,,,,,
Boaco,Nicaragua,,0,0,0,,
Carazo,Nicaragua,,0,0,0,,
Chinandega,Nicaragua,,0,0,0,,
Chontales,Nicaragua,,0,0,0,,
Estelí,Nicaragua,,0,0,0,,
Granada,Nicaragua,,0,0,0,,
Jinotega,Nicaragua,,0,0,0,,
León,Nicaragua,,0,0,0,,
Madriz,Nicaragua,,0,0,0,,
Managua,Nicaragua,,0,0,0,,
Masaya,Nicaragua,,0,0,0,,
Matagalpa,Nicaragua,,0,0,0,,
Nueva Segovia,Nicaragua,,0,0,0,,
Rivas,Nicaragua,,0,0,0,,
Rio San Juan,Nicaragua,,0,0,0,,
NCCAR,Nicaragua,,0,0,0,,
SCCAR,Nicaragua,,0,0,0,,
Bocas del Toro,Panama,,,,,,
Chiriqui,Panama,,,,,,
Cocle,Panama,,,,,,
Colon,Panama,,,,,,
Darien,Panama,,,,,,
Herrera,Panama,,,,,,
Los Santos,Panama,,,,,,
Panama,Panama,,,,,,
Panama Oeste,Panama,,,,,,
Veraguas,Panama,,,,,,
Embera,Panama,,,,,,
Guna Yala,Panama,,,,,,
Ngabe-Bugle,Panama,,,,,,
Distrito Capital,Paraguay,,,,,,
Concepcion,Paraguay,,,,,,
San Pedro,Paraguay,,,,,,
Cordillera,Paraguay,,,,,,
Guaira,Paraguay,,,,,,
Caaguazu,Paraguay,,,,,,
Caazapa,Paraguay,,,,,,
Itapua,Paraguay,,,,,,
Misiones,Paraguay,,,,,,
Paraguari,Paraguay,,,,,,
Alto Parana,Paraguay,,,,,,
Central,Paraguay,,,,,,
Neembucu,Paraguay,,,,,,
Amambay,Paraguay,,,,,,
Canindeyu,Paraguay,,,,,,
Presidente Hayes,Paraguay,,,,,,
Alto Paraguay,Paraguay,,,,,,
Boqueron,Paraguay,,,,,,
Lima,Peru,,17,0,0,,
Loreto,Peru,,0,0,0,,
Lambayeque,Peru,,0,0,0,,
Callao,Peru,,0,0,0,,
Cusco,Peru,,0,0,0,,
Piura,Peru,,0,0,0,,
La Libertad,Peru,,0,0,0,,
Ancash,Peru,,0,0,0,,
Huanuco,Peru,,2,0,0,,
Arequipa,Peru,,2,0,0,,
Ica,Peru,,1,0,0,,
Madre de dios,Peru,,0,0,0,,
Tumbes,Peru,,0,0,0,,
Cajamarca,Peru,,0,0,0,,
Amazonas,Peru,,0,0,0,,
San Martin,Peru,,0,0,0,,
Ucayali,Peru,,0,0,0,,
Pasco,Peru,,0,0,0,,
Junin,Peru,,0,0,0,,
Huancavelica,Peru,,0,0,0,,
Ayacucho,Peru,,0,0,0,,
Apurimac,Peru,,0,0,0,,
Puno,Peru,,0,0,0,,
Moquegua,Peru,,0,0,0,,
Tacna,Peru,,0,0,0,,
Artigas,Uruguay,,0,0,0,,
Canelones,Uruguay,,0,0,0,,
Cerro Largo,Uruguay,,0,0,0,,
Colonia,Uruguay,,0,0,0,,
Durazno,Uruguay,,0,0,0,,
Flores,Uruguay,,0,0,0,,
Florida,Uruguay,,0,0,0,,
Lavalleja,Uruguay,,0,0,0,,
Maldonado,Uruguay,,0,0,0,,
Montevideo,Uruguay,,0,0,0,,
Paysandu,Uruguay,,0,0,0,,
Rio Negro,Uruguay,,0,0,0,,
Rivera,Uruguay,,0,0,0,,
Rocha,Uruguay,,0,0,0,,
Salto,Uruguay,,0,0,0,,
San Jose,Uruguay,,0,0,0,,
Soriano,Uruguay,,0,0,0,,
Tacuarembo,Uruguay,,0,0,0,,
Treinta y Tres,Uruguay,,0,0,0,,
Amazonas,Venezuela,,0,0,0,,
Anzoategui,Venezuela,,0,0,0,,
Apure,Venezuela,,0,0,0,,
Aragua,Venezuela,,0,0,0,,
Barinas,Venezuela,,0,0,0,,
Bolivar,Venezuela,,0,0,0,,
Carabobo,Venezuela,,0,0,0,,
Cojedes,Venezuela,,0,0,0,,
Delta Amacuro,Venezuela,,0,0,0,,
Falcon,Venezuela,,0,0,0,,
Guarico,Venezuela,,0,0,0,,
Vargas,Venezuela,,0,0,0,,
Lara,Venezuela,,0,0,0,,
Merida,Venezuela,,0,0,0,,
Miranda,Venezuela,,0,0,0,,
Monagas,Venezuela,,0,0,0,,
Nueva Esparta,Venezuela,,0,0,0,,
Portuguesa,Venezuela,,0,0,0,,
Sucre,Venezuela,,0,0,0,,
Tachira,Venezuela,,0,0,0,,
Trujillo,Venezuela,,0,0,0,,
Yaracuy,Venezuela,,0,0,0,,
Zulia,Venezuela,,0,0,0,,
